head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
D6RG18,protein_protein,P15395,-0.3379043936729431,-0.2036837140803804,REJECT,PET112-like {ECO:0000256|HAMAP-Rule:MF_03147},Glutamine amidotransferase,[],False,False,False,False,
D6RG18,protein_biologicalprocess,GO:1990451,-0.29369452595710754,-0.5776643345681309,ACCEPT,PET112-like {ECO:0000256|HAMAP-Rule:MF_03147},cellular stress response to acidic pH,[],False,False,False,False,
D6RG18,protein_biologicalprocess,GO:0033554,-0.29612576961517334,-0.5776643345681309,ACCEPT,PET112-like {ECO:0000256|HAMAP-Rule:MF_03147},cellular response to stress,[],False,False,False,False,
P15395,protein_biologicalprocess,GO:1990451,-0.6924448609352112,-0.5776643345681309,REJECT,Glutamine amidotransferase,cellular stress response to acidic pH,[],False,False,False,False,
P15395,protein_biologicalprocess,GO:0033554,-0.7940406799316406,-0.5776643345681309,REJECT,Glutamine amidotransferase,cellular response to stress,[],False,False,False,False,
GO:1990451,biologicalprocess_biologicalprocess,GO:0033554,-0.013958596624433994,-0.0422867482620858,ACCEPT,cellular stress response to acidic pH,cellular response to stress,['BiologicalProcess_BiologicalProcess'],False,True,True,False,BiologicalProcess_BiologicalProcess
