head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
P49348,protein_protein,P16550,-1.2495088577270508,-0.2036837140803804,REJECT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2","Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 1 {ECO:0000303|PubMed:2556364}",[],False,False,False,False,
P49348,protein_protein,P22108,-1.398974061012268,-0.2036837140803804,REJECT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2","Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2 {ECO:0000303|PubMed:2174863}",[],False,False,False,False,
P49348,protein_biologicalprocess,GO:0009819,-1.2256412506103516,-0.5776643345681309,REJECT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2",drought recovery,[],False,False,False,False,
P49348,protein_biologicalprocess,GO:0036503,-1.592968225479126,-0.5776643345681309,REJECT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2",ERAD pathway,[],False,False,False,False,
P49348,protein_phenotype,wild-type,-1.2296580076217651,-0.0497034494975703,REJECT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2",wild-type,[],False,False,False,False,
P16550,protein_protein,P22108,-0.6947441101074219,-0.2036837140803804,REJECT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 1 {ECO:0000303|PubMed:2556364}","Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2 {ECO:0000303|PubMed:2174863}",[],False,False,False,False,
P16550,protein_biologicalprocess,GO:0009819,-0.3335552513599396,-0.5776643345681309,ACCEPT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 1 {ECO:0000303|PubMed:2556364}",drought recovery,[],False,False,False,False,
P16550,protein_biologicalprocess,GO:0036503,-0.21099264919757843,-0.5776643345681309,ACCEPT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 1 {ECO:0000303|PubMed:2556364}",ERAD pathway,[],False,False,False,False,
P16550,protein_phenotype,wild-type,-0.6964616775512695,-0.0497034494975703,REJECT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 1 {ECO:0000303|PubMed:2556364}",wild-type,[],False,False,False,False,
P22108,protein_biologicalprocess,GO:0009819,-0.18407811224460602,-0.5776643345681309,ACCEPT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2 {ECO:0000303|PubMed:2174863}",drought recovery,[],False,False,False,False,
P22108,protein_biologicalprocess,GO:0036503,-0.08252418786287308,-0.5776643345681309,ACCEPT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2 {ECO:0000303|PubMed:2174863}",ERAD pathway,[],False,False,False,False,
P22108,protein_phenotype,wild-type,-0.5868082642555237,-0.0497034494975703,REJECT,"Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2 {ECO:0000303|PubMed:2174863}",wild-type,[],False,False,False,False,
GO:0009819,biologicalprocess_biologicalprocess,GO:0036503,-0.297110378742218,-0.0422867482620858,REJECT,drought recovery,ERAD pathway,[],False,False,False,False,
wild-type,phenotype_biologicalprocess,GO:0009819,-0.7740717530250549,-0.607891854730636,REJECT,wild-type,drought recovery,[],False,False,False,False,
wild-type,phenotype_biologicalprocess,GO:0036503,-0.3062722682952881,-0.607891854730636,ACCEPT,wild-type,ERAD pathway,[],False,False,False,False,
