head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
ALG1,gene_protein,A0A8I5QJL1,-0.00039732252480462193,-0.0280984394514378,ACCEPT,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase {ECO:0000313|Ensembl:ENSP00000508075.1},[],False,False,False,False,
ALG1,gene_molecularfunction,GO:0000030,-0.21199733018875122,-0.0286995250249342,REJECT,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,mannosyltransferase activity,['Gene_MolecularFunction'],False,True,True,False,Gene_MolecularFunction
ALG1,gene_molecularfunction,GO:0004376,-0.008259114809334278,-0.0286995250249342,ACCEPT,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase,glycolipid mannosyltransferase activity,[],False,False,False,False,
A0A8I5QJL1,protein_molecularfunction,GO:0000030,-1.3700281381607056,-0.5690634813738988,REJECT,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase {ECO:0000313|Ensembl:ENSP00000508075.1},mannosyltransferase activity,[],False,False,False,False,
A0A8I5QJL1,protein_molecularfunction,GO:0004376,-0.027065841481089592,-0.5690634813738988,ACCEPT,ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase {ECO:0000313|Ensembl:ENSP00000508075.1},glycolipid mannosyltransferase activity,[],False,False,False,False,
GO:0000030,molecularfunction_molecularfunction,GO:0004376,-2.8009719848632812,-0.0413108806514266,REJECT,mannosyltransferase activity,glycolipid mannosyltransferase activity,['MolecularFunction_MolecularFunction'],False,True,True,False,MolecularFunction_MolecularFunction
