head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
YDR191W,gene_protein,Q9UR39,-0.05340469628572464,-0.0280984394514378,REJECT,NAD-dependent histone deacetylase HST4,NAD-dependent protein deacetylase hst4,[],False,False,False,False,
YDR191W,gene_protein,C8V3W5,-0.12352799624204636,-0.0280984394514378,REJECT,NAD-dependent histone deacetylase HST4,NAD-dependent protein deacetylase hst1,[],False,False,False,False,
YDR191W,gene_protein,P53685,-0.05003355070948601,-0.0280984394514378,REJECT,NAD-dependent histone deacetylase HST4,NAD-dependent protein deacetylase HST1,[],False,False,False,False,
YDR191W,gene_protein,P53686,-0.03199674189090729,-0.0280984394514378,REJECT,NAD-dependent histone deacetylase HST4,NAD-dependent protein deacetylase HST2,[],False,False,False,False,
YDR191W,gene_protein,Q9USN7,-0.05471310392022133,-0.0280984394514378,REJECT,NAD-dependent histone deacetylase HST4,NAD-dependent protein deacetylase hst2,[],False,False,False,False,
YDR191W,gene_phenotype,WBPhenotype:0001893,-0.03982499986886978,-0.0347684314162952,REJECT,NAD-dependent histone deacetylase HST4,mitochondrial membrane potential reduced,[],False,False,False,False,
YDR191W,gene_phenotype,WBPhenotype:0002263,-0.02042222023010254,-0.0347684314162952,ACCEPT,NAD-dependent histone deacetylase HST4,mitochondrial membrane potential increased,[],False,False,False,False,
YDR191W,gene_chemicalentity,5957,-0.01646571420133114,-0.0285922419958417,ACCEPT,NAD-dependent histone deacetylase HST4,ATP,[],False,False,False,False,
YDR191W,gene_phenotype,MP:0014245,-0.029059287160634995,-0.0347684314162952,ACCEPT,NAD-dependent histone deacetylase HST4,increased cellular ATP level,[],False,False,False,False,
YDR191W,gene_phenotype,MP:0014246,-0.03733764588832855,-0.0347684314162952,REJECT,NAD-dependent histone deacetylase HST4,decreased cellular ATP level,[],False,False,False,False,
YDR191W,gene_gene,ATP5F1B,-0.014561156742274761,-0.071739344080056,ACCEPT,NAD-dependent histone deacetylase HST4,ATP synthase F1 subunit beta,[],False,False,False,False,
Q9UR39,protein_protein,C8V3W5,-0.5544257760047913,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase hst4,NAD-dependent protein deacetylase hst1,[],False,False,False,False,
Q9UR39,protein_protein,P53685,-0.6365268230438232,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase hst4,NAD-dependent protein deacetylase HST1,[],False,False,False,False,
Q9UR39,protein_protein,P53686,-0.7481998801231384,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase hst4,NAD-dependent protein deacetylase HST2,[],False,False,False,False,
Q9UR39,protein_protein,Q9USN7,-0.8171018362045288,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase hst4,NAD-dependent protein deacetylase hst2,[],False,False,False,False,
Q9UR39,protein_phenotype,WBPhenotype:0001893,-0.7162268161773682,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst4,mitochondrial membrane potential reduced,[],False,False,False,False,
Q9UR39,protein_phenotype,WBPhenotype:0002263,-0.6461331844329834,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst4,mitochondrial membrane potential increased,[],False,False,False,False,
Q9UR39,protein_chemicalentity,5957,-1.161422610282898,-0.1571110372511136,REJECT,NAD-dependent protein deacetylase hst4,ATP,[],False,False,False,False,
Q9UR39,protein_phenotype,MP:0014245,-0.799934446811676,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst4,increased cellular ATP level,[],False,False,False,False,
Q9UR39,protein_phenotype,MP:0014246,-0.7798958420753479,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst4,decreased cellular ATP level,[],False,False,False,False,
C8V3W5,protein_protein,P53685,-1.0669751167297363,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase hst1,NAD-dependent protein deacetylase HST1,[],False,False,False,False,
C8V3W5,protein_protein,P53686,-1.4191029071807861,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase hst1,NAD-dependent protein deacetylase HST2,[],False,False,False,False,
C8V3W5,protein_protein,Q9USN7,-1.4280016422271729,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase hst1,NAD-dependent protein deacetylase hst2,[],False,False,False,False,
C8V3W5,protein_phenotype,WBPhenotype:0001893,-1.5868017673492432,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst1,mitochondrial membrane potential reduced,[],False,False,False,False,
C8V3W5,protein_phenotype,WBPhenotype:0002263,-2.059598684310913,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst1,mitochondrial membrane potential increased,[],False,False,False,False,
C8V3W5,protein_chemicalentity,5957,-2.4930450916290283,-0.1571110372511136,REJECT,NAD-dependent protein deacetylase hst1,ATP,[],False,False,False,False,
C8V3W5,protein_phenotype,MP:0014245,-1.9596538543701172,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst1,increased cellular ATP level,[],False,False,False,False,
C8V3W5,protein_phenotype,MP:0014246,-1.8911290168762207,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst1,decreased cellular ATP level,[],False,False,False,False,
P53685,protein_protein,P53686,-0.7381942272186279,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase HST1,NAD-dependent protein deacetylase HST2,[],False,False,False,False,
P53685,protein_protein,Q9USN7,-0.7999280691146851,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase HST1,NAD-dependent protein deacetylase hst2,[],False,False,False,False,
P53685,protein_phenotype,WBPhenotype:0001893,-0.8887596130371094,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase HST1,mitochondrial membrane potential reduced,[],False,False,False,False,
P53685,protein_phenotype,WBPhenotype:0002263,-0.8953386545181274,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase HST1,mitochondrial membrane potential increased,[],False,False,False,False,
P53685,protein_chemicalentity,5957,-1.0501765012741089,-0.1571110372511136,REJECT,NAD-dependent protein deacetylase HST1,ATP,[],False,False,False,False,
P53685,protein_phenotype,MP:0014245,-0.8990563154220581,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase HST1,increased cellular ATP level,[],False,False,False,False,
P53685,protein_phenotype,MP:0014246,-0.9656268358230591,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase HST1,decreased cellular ATP level,[],False,False,False,False,
P53686,protein_protein,Q9USN7,-0.7809046506881714,-0.2036837140803804,REJECT,NAD-dependent protein deacetylase HST2,NAD-dependent protein deacetylase hst2,['Protein_Protein'],False,True,True,False,Protein_Protein
P53686,protein_phenotype,WBPhenotype:0001893,-0.7728762626647949,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase HST2,mitochondrial membrane potential reduced,[],False,False,False,False,
P53686,protein_phenotype,WBPhenotype:0002263,-0.7032010555267334,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase HST2,mitochondrial membrane potential increased,[],False,False,False,False,
P53686,protein_chemicalentity,5957,-0.859801173210144,-0.1571110372511136,REJECT,NAD-dependent protein deacetylase HST2,ATP,[],False,False,False,False,
P53686,protein_phenotype,MP:0014245,-0.7846375703811646,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase HST2,increased cellular ATP level,[],False,False,False,False,
P53686,protein_phenotype,MP:0014246,-0.7871413230895996,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase HST2,decreased cellular ATP level,[],False,False,False,False,
Q9USN7,protein_phenotype,WBPhenotype:0001893,-0.7379537224769592,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst2,mitochondrial membrane potential reduced,[],False,False,False,False,
Q9USN7,protein_phenotype,WBPhenotype:0002263,-0.6742758750915527,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst2,mitochondrial membrane potential increased,[],False,False,False,False,
Q9USN7,protein_chemicalentity,5957,-1.0636522769927979,-0.1571110372511136,REJECT,NAD-dependent protein deacetylase hst2,ATP,[],False,False,False,False,
Q9USN7,protein_phenotype,MP:0014245,-0.7049129605293274,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst2,increased cellular ATP level,[],False,False,False,False,
Q9USN7,protein_phenotype,MP:0014246,-0.7950970530509949,-0.0497034494975703,REJECT,NAD-dependent protein deacetylase hst2,decreased cellular ATP level,[],False,False,False,False,
WBPhenotype:0001893,phenotype_phenotype,WBPhenotype:0002263,-2.6118509769439697,-0.150242852206178,REJECT,mitochondrial membrane potential reduced,mitochondrial membrane potential increased,[],False,False,False,False,
WBPhenotype:0001893,phenotype_chemicalentity,5957,-4.031774997711182,-0.1369889979525682,REJECT,mitochondrial membrane potential reduced,ATP,[],False,False,False,False,
WBPhenotype:0001893,phenotype_phenotype,MP:0014245,-2.1949703693389893,-0.150242852206178,REJECT,mitochondrial membrane potential reduced,increased cellular ATP level,[],False,False,False,False,
WBPhenotype:0001893,phenotype_phenotype,MP:0014246,-1.8734164237976074,-0.150242852206178,REJECT,mitochondrial membrane potential reduced,decreased cellular ATP level,[],False,False,False,False,
WBPhenotype:0001893,phenotype_gene,ATP5F1B,-5.054599285125732,-0.1233359341644249,REJECT,mitochondrial membrane potential reduced,ATP synthase F1 subunit beta,[],False,False,False,False,
WBPhenotype:0002263,phenotype_chemicalentity,5957,-1.3000491857528687,-0.1369889979525682,REJECT,mitochondrial membrane potential increased,ATP,[],False,False,False,False,
WBPhenotype:0002263,phenotype_phenotype,MP:0014245,-0.49181389808654785,-0.150242852206178,REJECT,mitochondrial membrane potential increased,increased cellular ATP level,[],False,False,False,False,
WBPhenotype:0002263,phenotype_phenotype,MP:0014246,-0.43594738841056824,-0.150242852206178,REJECT,mitochondrial membrane potential increased,decreased cellular ATP level,[],False,False,False,False,
WBPhenotype:0002263,phenotype_gene,ATP5F1B,-1.7878170013427734,-0.1233359341644249,REJECT,mitochondrial membrane potential increased,ATP synthase F1 subunit beta,[],False,False,False,False,
5957,chemicalentity_gene,ATP5F1B,-0.004194730892777443,-0.2458965898096785,ACCEPT,ATP,ATP synthase F1 subunit beta,['ChemicalEntity_Gene'],False,True,True,False,ChemicalEntity_Gene
MP:0014245,phenotype_chemicalentity,5957,-1.8038232326507568,-0.1369889979525682,REJECT,increased cellular ATP level,ATP,['Phenotype_ChemicalEntity'],False,True,True,False,Phenotype_ChemicalEntity
MP:0014245,phenotype_phenotype,MP:0014246,-0.8751818537712097,-0.150242852206178,REJECT,increased cellular ATP level,decreased cellular ATP level,[],False,False,False,False,
MP:0014245,phenotype_gene,ATP5F1B,-2.837294340133667,-0.1233359341644249,REJECT,increased cellular ATP level,ATP synthase F1 subunit beta,[],False,False,False,False,
MP:0014246,phenotype_chemicalentity,5957,-2.3425815105438232,-0.1369889979525682,REJECT,decreased cellular ATP level,ATP,['Phenotype_ChemicalEntity'],False,True,True,False,Phenotype_ChemicalEntity
MP:0014246,phenotype_gene,ATP5F1B,-3.194899797439575,-0.1233359341644249,REJECT,decreased cellular ATP level,ATP synthase F1 subunit beta,[],False,False,False,False,
ATP5F1B,gene_protein,Q9UR39,-0.03220770135521889,-0.0280984394514378,REJECT,ATP synthase F1 subunit beta,NAD-dependent protein deacetylase hst4,[],False,False,False,False,
ATP5F1B,gene_protein,C8V3W5,-0.09248815476894379,-0.0280984394514378,REJECT,ATP synthase F1 subunit beta,NAD-dependent protein deacetylase hst1,[],False,False,False,False,
ATP5F1B,gene_protein,P53685,-0.035754963755607605,-0.0280984394514378,REJECT,ATP synthase F1 subunit beta,NAD-dependent protein deacetylase HST1,[],False,False,False,False,
ATP5F1B,gene_protein,P53686,-0.019154377281665802,-0.0280984394514378,ACCEPT,ATP synthase F1 subunit beta,NAD-dependent protein deacetylase HST2,[],False,False,False,False,
ATP5F1B,gene_protein,Q9USN7,-0.03605842590332031,-0.0280984394514378,REJECT,ATP synthase F1 subunit beta,NAD-dependent protein deacetylase hst2,[],False,False,False,False,
