head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type,n_variants_considered,variant_scores
5488822,chemicalentity_biologicalprocess,GO:0006954,-0.6398079991340637,-0.232143107153421,REJECT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",inflammatory response,[],False,False,False,False,,,
5488822,chemicalentity_inhibits_biologicalprocess,GO:0006954,-0.36566469073295593,-0.7050372264239742,ACCEPT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",inflammatory response,[],False,False,False,False,,6.0,"{'chemicalentity_negativelyassociatedwith_biologicalprocess': -0.5174, 'chemicalentity_noeffect_biologicalprocess': -1.7486, 'chemicalentity_notassociatedwith_biologicalprocess': -0.4879, 'chemicalentity_promotes_biologicalprocess': -0.4665, 'chemicalentity_inhibits_biologicalprocess': -0.3657, 'chemicalentity_positivelyassociatedwith_biologicalprocess': -0.6301}"
5488822,chemicalentity_pathway,R-HSA-2559582,-0.20109890401363373,-0.3200630854546729,ACCEPT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",Senescence-Associated Secretory Phenotype (SASP),[],False,False,False,False,,,
5488822,chemicalentity_protein,P54379,-0.7779932618141174,-0.3552259656009227,REJECT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",Sigma-G-dependent sporulation-specific SASP protein,[],False,False,False,False,,,
5488822,chemicalentity_protein,E5RK50,-0.4633888602256775,-0.3552259656009227,REJECT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",NF-kappaB repressing factor {ECO:0000313|EMBL:ABM55378.1},[],False,False,False,False,,,
5488822,chemicalentity_pathway,R-HSA-6788467,-0.2584386169910431,-0.3200630854546729,ACCEPT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",IL-6-type cytokine receptor ligand interactions,[],False,False,False,False,,,
5488822,chemicalentity_gene,IL-6,-0.45290544629096985,-0.2458965898096785,REJECT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",interleukin 6,[],False,False,False,False,,,
5488822,chemicalentity_protein,B2R4L8,-0.10958920419216156,-0.3552259656009227,ACCEPT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",IL-8(9-77),[],False,False,False,False,,,
5488822,chemicalentity_protein,P10145,-0.10557156801223755,-0.3552259656009227,ACCEPT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",IL-8(9-77),[],False,False,False,False,,,
5488822,chemicalentity_protein,Q6LAE6,-0.10702976584434509,-0.3552259656009227,ACCEPT,"5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",IL-8(9-77),[],False,False,False,False,,,
