head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
CYC1,gene_protein,A4D166,-0.015935231000185013,-0.0280984394514378,ACCEPT,cytochrome c1,Cytochrome c,[],False,False,False,False,
CYC1,gene_protein,P67881,-0.02653132565319538,-0.0280984394514378,ACCEPT,cytochrome c1,Cytochrome c,[],False,False,False,False,
CYC1,gene_protein,B2R4I1,-0.017090782523155212,-0.0280984394514378,ACCEPT,cytochrome c1,Cytochrome c,[],False,False,False,False,
CYC1,gene_protein,P67882,-0.034053076058626175,-0.0280984394514378,REJECT,cytochrome c1,Cytochrome c,[],False,False,False,False,
CYC1,gene_protein,P99998,-0.12789812684059143,-0.0280984394514378,REJECT,cytochrome c1,Cytochrome c,[],False,False,False,False,
CYC1,gene_gene,CG17903,-0.04185023158788681,-0.071739344080056,ACCEPT,cytochrome c1,Cytochrome c proximal,['Gene_Gene'],False,True,True,False,Gene_Gene
CYC1,gene_gene,CYTB,-0.0028646180871874094,-0.071739344080056,ACCEPT,cytochrome c1,cytochrome b,['Gene_Gene'],False,True,True,False,Gene_Gene
CYC1,gene_gene,C09D4.6,-0.14839516580104828,-0.071739344080056,REJECT,cytochrome c1,Cytochrome b,[],False,False,False,False,
CYC1,gene_gene,CG2140,-0.011176764033734798,-0.071739344080056,ACCEPT,cytochrome c1,Cytochrome b5,['Gene_Gene'],False,True,True,False,Gene_Gene
CYC1,gene_chemicalentity,5359597,-0.03886396810412407,-0.0285922419958417,REJECT,cytochrome c1,superoxide,[],False,False,False,False,
CYC1,gene_chemicalentity,86619103,-0.02255205251276493,-0.0285922419958417,ACCEPT,cytochrome c1,(2S)-2-amino-5-[[(2R)-3-[[(2R)-2-[[(4S)-4-amino-4-carboxybutanoyl]amino]-3-(carboxymethylamino)-3-oxopropyl]disulfanyl]-1-(carboxymethylamino)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid;(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoic acid,[],False,False,False,False,
A4D166,protein_protein,P67881,-0.11369214206933975,-0.2036837140803804,ACCEPT,Cytochrome c,Cytochrome c,[],False,False,False,False,
A4D166,protein_protein,B2R4I1,-0.023505568504333496,-0.2036837140803804,ACCEPT,Cytochrome c,Cytochrome c,[],False,False,False,False,
A4D166,protein_protein,P67882,-0.1556444615125656,-0.2036837140803804,ACCEPT,Cytochrome c,Cytochrome c,[],False,False,False,False,
A4D166,protein_protein,P99998,-0.5040693283081055,-0.2036837140803804,REJECT,Cytochrome c,Cytochrome c,[],False,False,False,False,
A4D166,protein_chemicalentity,5359597,-0.13160216808319092,-0.1571110372511136,ACCEPT,Cytochrome c,superoxide,[],False,False,False,False,
A4D166,protein_chemicalentity,86619103,-0.24753999710083008,-0.1571110372511136,REJECT,Cytochrome c,(2S)-2-amino-5-[[(2R)-3-[[(2R)-2-[[(4S)-4-amino-4-carboxybutanoyl]amino]-3-(carboxymethylamino)-3-oxopropyl]disulfanyl]-1-(carboxymethylamino)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid;(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoic acid,[],False,False,False,False,
P67881,protein_protein,B2R4I1,-1.7055637836456299,-0.2036837140803804,REJECT,Cytochrome c,Cytochrome c,[],False,False,False,False,
P67881,protein_protein,P67882,-0.6929866075515747,-0.2036837140803804,REJECT,Cytochrome c,Cytochrome c,[],False,False,False,False,
P67881,protein_protein,P99998,-0.5121200680732727,-0.2036837140803804,REJECT,Cytochrome c,Cytochrome c,[],False,False,False,False,
P67881,protein_chemicalentity,5359597,-0.8427923917770386,-0.1571110372511136,REJECT,Cytochrome c,superoxide,[],False,False,False,False,
P67881,protein_chemicalentity,86619103,-0.8219295740127563,-0.1571110372511136,REJECT,Cytochrome c,(2S)-2-amino-5-[[(2R)-3-[[(2R)-2-[[(4S)-4-amino-4-carboxybutanoyl]amino]-3-(carboxymethylamino)-3-oxopropyl]disulfanyl]-1-(carboxymethylamino)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid;(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoic acid,[],False,False,False,False,
B2R4I1,protein_protein,P67882,-0.15965567529201508,-0.2036837140803804,ACCEPT,Cytochrome c,Cytochrome c,[],False,False,False,False,
B2R4I1,protein_protein,P99998,-0.4982514977455139,-0.2036837140803804,REJECT,Cytochrome c,Cytochrome c,[],False,False,False,False,
B2R4I1,protein_chemicalentity,5359597,-0.1618983894586563,-0.1571110372511136,REJECT,Cytochrome c,superoxide,[],False,False,False,False,
B2R4I1,protein_chemicalentity,86619103,-0.2704617381095886,-0.1571110372511136,REJECT,Cytochrome c,(2S)-2-amino-5-[[(2R)-3-[[(2R)-2-[[(4S)-4-amino-4-carboxybutanoyl]amino]-3-(carboxymethylamino)-3-oxopropyl]disulfanyl]-1-(carboxymethylamino)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid;(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoic acid,[],False,False,False,False,
P67882,protein_protein,P99998,-0.5231463313102722,-0.2036837140803804,REJECT,Cytochrome c,Cytochrome c,[],False,False,False,False,
P67882,protein_chemicalentity,5359597,-0.9154532551765442,-0.1571110372511136,REJECT,Cytochrome c,superoxide,[],False,False,False,False,
