head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
P10566,protein_molecularfunction,GO:0005381,-0.24514634907245636,-0.5690634813738988,ACCEPT,Mitochondrial RNA-splicing protein MRS3,iron ion transmembrane transporter activity,['Protein_MolecularFunction'],False,True,True,False,Protein_MolecularFunction
P10566,protein_chemicalentity,27284,-1.6091340780258179,-0.1571110372511136,REJECT,Mitochondrial RNA-splicing protein MRS3,iron(2+),[],False,False,False,False,
P10566,protein_cellularcomponent,GO:0031966,-2.777433156967163,-0.143767219171222,REJECT,Mitochondrial RNA-splicing protein MRS3,mitochondrial membrane,[],False,False,False,False,
P10566,protein_pathway,R-HSA-6799990,-1.3837534189224243,-0.0332625891724323,REJECT,Mitochondrial RNA-splicing protein MRS3,Metal sequestration by antimicrobial proteins,[],False,False,False,False,
P10566,protein_pathway,R-RNO-6799990,-0.5161147713661194,-0.0332625891724323,REJECT,Mitochondrial RNA-splicing protein MRS3,Metal sequestration by antimicrobial proteins,[],False,False,False,False,
P10566,protein_phenotype,abnormal redox activity,-0.8349063992500305,-0.0497034494975703,REJECT,Mitochondrial RNA-splicing protein MRS3,abnormal redox activity,[],False,False,False,False,
P10566,protein_protein,O74310,-0.8275447487831116,-0.2036837140803804,REJECT,Mitochondrial RNA-splicing protein MRS3,Zinc-regulated GTPase metalloprotein activator 1,[],False,False,False,False,
GO:0005381,molecularfunction_chemicalentity,27284,-0.0018655328312888741,-0.0232305970024153,ACCEPT,iron ion transmembrane transporter activity,iron(2+),[],False,False,False,False,
GO:0005381,molecularfunction_protein,O74310,-0.09012305736541748,-0.1291475144247688,ACCEPT,iron ion transmembrane transporter activity,Zinc-regulated GTPase metalloprotein activator 1,[],False,False,False,False,
27284,chemicalentity_pathway,R-HSA-6799990,-0.07765936851501465,-0.3200630854546729,ACCEPT,iron(2+),Metal sequestration by antimicrobial proteins,[],False,False,False,False,
27284,chemicalentity_pathway,R-RNO-6799990,-0.29474642872810364,-0.3200630854546729,ACCEPT,iron(2+),Metal sequestration by antimicrobial proteins,[],False,False,False,False,
27284,chemicalentity_gene,CG10573,-0.1987321674823761,-0.2458965898096785,ACCEPT,iron(2+),knockout,[],False,False,False,False,
27284,chemicalentity_protein,O74310,-0.5465376973152161,-0.3552259656009227,REJECT,iron(2+),Zinc-regulated GTPase metalloprotein activator 1,[],False,False,False,False,
GO:0031966,cellularcomponent_chemicalentity,27284,-0.15388981997966766,-0.1936719522778712,ACCEPT,mitochondrial membrane,iron(2+),[],False,False,False,False,
GO:0031966,cellularcomponent_gene,CG10573,-0.0034902645274996758,-0.0325983804673724,ACCEPT,mitochondrial membrane,knockout,[],False,False,False,False,
R-HSA-6799990,pathway_pathway,R-RNO-6799990,-0.16923993825912476,-0.0291625673052831,REJECT,Metal sequestration by antimicrobial proteins,Metal sequestration by antimicrobial proteins,[],False,False,False,False,
R-HSA-6799990,pathway_gene,CG10573,-0.17441603541374207,-0.0605865656309756,REJECT,Metal sequestration by antimicrobial proteins,knockout,[],False,False,False,False,
R-RNO-6799990,pathway_gene,CG10573,-4.504663944244385,-0.0605865656309756,REJECT,Metal sequestration by antimicrobial proteins,knockout,[],False,False,False,False,
abnormal redox activity,phenotype_molecularfunction,GO:0005381,-0.5915566682815552,-0.4457983972888497,REJECT,abnormal redox activity,iron ion transmembrane transporter activity,[],False,False,False,False,
abnormal redox activity,phenotype_chemicalentity,27284,-2.821406841278076,-0.1369889979525682,REJECT,abnormal redox activity,iron(2+),[],False,False,False,False,
abnormal redox activity,phenotype_cellularcomponent,GO:0031966,-0.7709607481956482,-0.6698990933960958,REJECT,abnormal redox activity,mitochondrial membrane,[],False,False,False,False,
abnormal redox activity,phenotype_gene,CG10573,-3.4008281230926514,-0.1233359341644249,REJECT,abnormal redox activity,knockout,[],False,False,False,False,
abnormal redox activity,phenotype_protein,O74310,-1.8345788717269897,-0.3155417705896823,REJECT,abnormal redox activity,Zinc-regulated GTPase metalloprotein activator 1,[],False,False,False,False,
CG10573,gene_protein,P10566,-0.1390150636434555,-0.0280984394514378,REJECT,knockout,Mitochondrial RNA-splicing protein MRS3,[],False,False,False,False,
CG10573,gene_molecularfunction,GO:0005381,-0.05728902667760849,-0.0286995250249342,REJECT,knockout,iron ion transmembrane transporter activity,[],False,False,False,False,
CG10573,gene_protein,O74310,-0.09314119815826416,-0.0280984394514378,REJECT,knockout,Zinc-regulated GTPase metalloprotein activator 1,[],False,False,False,False,
O74310,protein_cellularcomponent,GO:0031966,-1.9253575801849365,-0.143767219171222,REJECT,Zinc-regulated GTPase metalloprotein activator 1,mitochondrial membrane,[],False,False,False,False,
O74310,protein_pathway,R-HSA-6799990,-0.9465705156326294,-0.0332625891724323,REJECT,Zinc-regulated GTPase metalloprotein activator 1,Metal sequestration by antimicrobial proteins,[],False,False,False,False,
O74310,protein_pathway,R-RNO-6799990,-0.3844410479068756,-0.0332625891724323,REJECT,Zinc-regulated GTPase metalloprotein activator 1,Metal sequestration by antimicrobial proteins,[],False,False,False,False,
