head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
Q10659,protein_molecularfunction,GO:0004630,-0.098521389067173,-0.5690634813738988,ACCEPT,Membrane glycoprotein spo14,phospholipase D activity,[],False,False,False,False,
Q10659,protein_molecularfunction,GO:0004620,-0.06545277684926987,-0.5690634813738988,ACCEPT,Membrane glycoprotein spo14,phospholipase activity,[],False,False,False,False,
Q10659,protein_phenotype,embryo phenotype,-0.9130208492279053,-0.0497034494975703,REJECT,Membrane glycoprotein spo14,embryo phenotype,[],False,False,False,False,
Q10659,protein_phenotype,muscle phenotype,-0.7279438972473145,-0.0497034494975703,REJECT,Membrane glycoprotein spo14,muscle phenotype,[],False,False,False,False,
Q10659,protein_cellularcomponent,GO:0016020,-0.9952012300491333,-0.143767219171222,REJECT,Membrane glycoprotein spo14,membrane,[],False,False,False,False,
Q10659,protein_biologicalprocess,GO:0034605,-0.06706926971673965,-0.5776643345681309,ACCEPT,Membrane glycoprotein spo14,cellular response to heat,[],False,False,False,False,
Q10659,protein_biologicalprocess,GO:1900034,-0.2021588534116745,-0.5776643345681309,ACCEPT,Membrane glycoprotein spo14,regulation of cellular response to heat,[],False,False,False,False,
Q10659,protein_biologicalprocess,GO:1900036,-0.23578904569149017,-0.5776643345681309,ACCEPT,Membrane glycoprotein spo14,positive regulation of cellular response to heat,[],False,False,False,False,
Q10659,protein_biologicalprocess,GO:1900035,-0.17998488247394562,-0.5776643345681309,ACCEPT,Membrane glycoprotein spo14,negative regulation of cellular response to heat,[],False,False,False,False,
GO:0004630,molecularfunction_molecularfunction,GO:0004620,-0.0034114939626306295,-0.0413108806514266,ACCEPT,phospholipase D activity,phospholipase activity,['MolecularFunction_MolecularFunction'],False,True,True,False,MolecularFunction_MolecularFunction
GO:0004630,molecularfunction_biologicalprocess,GO:0034605,-0.0015816106460988522,-0.0147993624499696,ACCEPT,phospholipase D activity,cellular response to heat,[],False,False,False,False,
GO:0004630,molecularfunction_biologicalprocess,GO:1900034,-0.008266639895737171,-0.0147993624499696,ACCEPT,phospholipase D activity,regulation of cellular response to heat,[],False,False,False,False,
