head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
Q12010,protein_protein,O82775,-0.697554349899292,-0.2036837140803804,REJECT,Vacuolar lysine transporter YPQ1,ATG8-interacting protein 1 {ECO:0000303|PubMed:22253227},[],False,False,False,False,
Q12010,protein_biologicalprocess,GO:0034605,-0.12526151537895203,-0.5776643345681309,ACCEPT,Vacuolar lysine transporter YPQ1,cellular response to heat,[],False,False,False,False,
Q12010,protein_biologicalprocess,GO:1900034,-0.3001266121864319,-0.5776643345681309,ACCEPT,Vacuolar lysine transporter YPQ1,regulation of cellular response to heat,[],False,False,False,False,
Q12010,protein_biologicalprocess,GO:1900036,-0.31550371646881104,-0.5776643345681309,ACCEPT,Vacuolar lysine transporter YPQ1,positive regulation of cellular response to heat,[],False,False,False,False,
Q12010,protein_biologicalprocess,GO:1900035,-0.25473588705062866,-0.5776643345681309,ACCEPT,Vacuolar lysine transporter YPQ1,negative regulation of cellular response to heat,[],False,False,False,False,
O82775,protein_biologicalprocess,GO:0034605,-0.2388516664505005,-0.5776643345681309,ACCEPT,ATG8-interacting protein 1 {ECO:0000303|PubMed:22253227},cellular response to heat,[],False,False,False,False,
O82775,protein_biologicalprocess,GO:1900034,-0.47606131434440613,-0.5776643345681309,ACCEPT,ATG8-interacting protein 1 {ECO:0000303|PubMed:22253227},regulation of cellular response to heat,[],False,False,False,False,
O82775,protein_biologicalprocess,GO:1900036,-0.47529539465904236,-0.5776643345681309,ACCEPT,ATG8-interacting protein 1 {ECO:0000303|PubMed:22253227},positive regulation of cellular response to heat,[],False,False,False,False,
O82775,protein_biologicalprocess,GO:1900035,-0.3991016447544098,-0.5776643345681309,ACCEPT,ATG8-interacting protein 1 {ECO:0000303|PubMed:22253227},negative regulation of cellular response to heat,[],False,False,False,False,
GO:0034605,biologicalprocess_biologicalprocess,GO:1900034,-0.0005104767042212188,-0.0422867482620858,ACCEPT,cellular response to heat,regulation of cellular response to heat,['BiologicalProcess_BiologicalProcess'],False,True,True,False,BiologicalProcess_BiologicalProcess
GO:0034605,biologicalprocess_biologicalprocess,GO:1900036,-0.0018405725713819265,-0.0422867482620858,ACCEPT,cellular response to heat,positive regulation of cellular response to heat,['BiologicalProcess_BiologicalProcess'],False,True,True,False,BiologicalProcess_BiologicalProcess
GO:0034605,biologicalprocess_biologicalprocess,GO:1900035,-0.0009414348169229925,-0.0422867482620858,ACCEPT,cellular response to heat,negative regulation of cellular response to heat,['BiologicalProcess_BiologicalProcess'],False,True,True,False,BiologicalProcess_BiologicalProcess
GO:1900034,biologicalprocess_biologicalprocess,GO:1900036,-0.00942373089492321,-0.0422867482620858,ACCEPT,regulation of cellular response to heat,positive regulation of cellular response to heat,['BiologicalProcess_BiologicalProcess'],False,True,True,False,BiologicalProcess_BiologicalProcess
GO:1900034,biologicalprocess_biologicalprocess,GO:1900035,-0.005663173273205757,-0.0422867482620858,ACCEPT,regulation of cellular response to heat,negative regulation of cellular response to heat,['BiologicalProcess_BiologicalProcess'],False,True,True,False,BiologicalProcess_BiologicalProcess
GO:1900036,biologicalprocess_biologicalprocess,GO:1900035,-0.0590280182659626,-0.0422867482620858,REJECT,positive regulation of cellular response to heat,negative regulation of cellular response to heat,[],False,False,False,False,
