head,rel,tail,score,cutoff,decision,head_name,tail_name,kg_rel_types,check_failed,kg_any_edge,in_KG,kg_sign_conflict,kg_rel_type
439174,chemicalentity_chemicalentity,445621,-0.15245893597602844,-0.2425281074611494,ACCEPT,N-acetyl-D-glucosamine,"(2S,3R,4R,5S,6R)-3-amino-6-(hydroxymethyl)oxane-2,4,5-triol",[],False,False,False,False,
439174,chemicalentity_protein,P37198,-0.015125160105526447,-0.3552259656009227,ACCEPT,N-acetyl-D-glucosamine,Nuclear pore glycoprotein p62,[],False,False,False,False,
439174,chemicalentity_protein,D3VVE9,-0.936683714389801,-0.3552259656009227,REJECT,N-acetyl-D-glucosamine,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
439174,chemicalentity_protein,Q5STF9,-0.05416632816195488,-0.3552259656009227,ACCEPT,N-acetyl-D-glucosamine,Ribonuclease P protein subunit p21,[],False,False,False,False,
445621,chemicalentity_protein,P37198,-0.10564719885587692,-0.3552259656009227,ACCEPT,"(2S,3R,4R,5S,6R)-3-amino-6-(hydroxymethyl)oxane-2,4,5-triol",Nuclear pore glycoprotein p62,[],False,False,False,False,
445621,chemicalentity_protein,D3VVE9,-0.9796055555343628,-0.3552259656009227,REJECT,"(2S,3R,4R,5S,6R)-3-amino-6-(hydroxymethyl)oxane-2,4,5-triol",Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
445621,chemicalentity_protein,Q5STF9,-0.21971261501312256,-0.3552259656009227,ACCEPT,"(2S,3R,4R,5S,6R)-3-amino-6-(hydroxymethyl)oxane-2,4,5-triol",Ribonuclease P protein subunit p21,[],False,False,False,False,
P37198,protein_protein,D3VVE9,-0.3914874494075775,-0.2036837140803804,REJECT,Nuclear pore glycoprotein p62,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},[],False,False,False,False,
P37198,protein_protein,Q5STF9,-0.05930908024311066,-0.2036837140803804,ACCEPT,Nuclear pore glycoprotein p62,Ribonuclease P protein subunit p21,[],False,False,False,False,
P37198,protein_phenotype,ZP:0140680,-0.18142405152320862,-0.0497034494975703,REJECT,Nuclear pore glycoprotein p62,"stress-induced premature senescence increased occurrence, abnormal",[],False,False,False,False,
D3VVE9,protein_protein,Q5STF9,-3.9700655937194824,-0.2036837140803804,REJECT,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},Ribonuclease P protein subunit p21,[],False,False,False,False,
D3VVE9,protein_phenotype,ZP:0140680,-0.7707992792129517,-0.0497034494975703,REJECT,Truncated tumor suppressor protein P16 {ECO:0000313|EMBL:ACY78326.1},"stress-induced premature senescence increased occurrence, abnormal",[],False,False,False,False,
Q5STF9,protein_phenotype,ZP:0140680,-0.29052841663360596,-0.0497034494975703,REJECT,Ribonuclease P protein subunit p21,"stress-induced premature senescence increased occurrence, abnormal",[],False,False,False,False,
ZP:0140680,phenotype_chemicalentity,439174,-2.66978120803833,-0.1369889979525682,REJECT,"stress-induced premature senescence increased occurrence, abnormal",N-acetyl-D-glucosamine,[],False,False,False,False,
ZP:0140680,phenotype_chemicalentity,445621,-2.383376359939575,-0.1369889979525682,REJECT,"stress-induced premature senescence increased occurrence, abnormal","(2S,3R,4R,5S,6R)-3-amino-6-(hydroxymethyl)oxane-2,4,5-triol",[],False,False,False,False,
